Weir Name,Stream Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Situk Nine Mile,Situk RIver,1976,7/31/1976,31-Jul,Counted live,Sockeye,Adult,1919
Situk Nine Mile,Situk RIver,1976,8/1/1976,1-Aug,Counted live,Sockeye,Adult,2160
Situk Nine Mile,Situk RIver,1976,8/2/1976,2-Aug,Counted live,Sockeye,Adult,2100
Situk Nine Mile,Situk RIver,1976,8/3/1976,3-Aug,Counted live,Sockeye,Adult,2037
Situk Nine Mile,Situk RIver,1976,8/4/1976,4-Aug,Counted live,Sockeye,Adult,920
Situk Nine Mile,Situk RIver,1976,8/5/1976,5-Aug,Counted live,Sockeye,Adult,1206
Situk Nine Mile,Situk RIver,1976,8/6/1976,6-Aug,Counted live,Sockeye,Adult,860
Situk Nine Mile,Situk RIver,1976,8/7/1976,7-Aug,Counted live,Sockeye,Adult,400
Situk Nine Mile,Situk RIver,1976,8/8/1976,8-Aug,Counted live,Sockeye,Adult,650
Situk Nine Mile,Situk RIver,1976,8/9/1976,9-Aug,Counted live,Sockeye,Adult,328
Situk Nine Mile,Situk RIver,1976,8/10/1976,10-Aug,Counted live,Sockeye,Adult,316
Situk Nine Mile,Situk RIver,1976,8/11/1976,11-Aug,Counted live,Sockeye,Adult,585
Situk Nine Mile,Situk RIver,1976,8/12/1976,12-Aug,Counted live,Sockeye,Adult,256
Situk Nine Mile,Situk RIver,1976,8/13/1976,13-Aug,Counted live,Sockeye,Adult,660
Situk Nine Mile,Situk RIver,1976,8/14/1976,14-Aug,Counted live,Sockeye,Adult,159
Situk Nine Mile,Situk RIver,1976,8/15/1976,15-Aug,Counted live,Sockeye,Adult,353
Situk Nine Mile,Situk RIver,1976,8/16/1976,16-Aug,Counted live,Sockeye,Adult,260
Situk Nine Mile,Situk RIver,1976,8/17/1976,17-Aug,Counted live,Sockeye,Adult,347
Situk Nine Mile,Situk RIver,1976,8/18/1976,18-Aug,Counted live,Sockeye,Adult,1100
Situk Nine Mile,Situk RIver,1976,8/19/1976,19-Aug,Counted live,Sockeye,Adult,500
Situk Nine Mile,Situk RIver,1976,8/20/1976,20-Aug,Counted live,Sockeye,Adult,36
Situk Nine Mile,Situk RIver,1977,6/10/1977,10-Jun,Counted live,Sockeye,Adult,336
Situk Nine Mile,Situk RIver,1977,6/11/1977,11-Jun,Counted live,Sockeye,Adult,267
Situk Nine Mile,Situk RIver,1977,6/12/1977,12-Jun,Counted live,Sockeye,Adult,701
Situk Nine Mile,Situk RIver,1977,6/13/1977,13-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1977,6/14/1977,14-Jun,Counted live,Sockeye,Adult,615
Situk Nine Mile,Situk RIver,1977,6/15/1977,15-Jun,Counted live,Sockeye,Adult,1087
Situk Nine Mile,Situk RIver,1977,6/16/1977,16-Jun,Counted live,Sockeye,Adult,3500
Situk Nine Mile,Situk RIver,1977,6/17/1977,17-Jun,Counted live,Sockeye,Adult,3600
Situk Nine Mile,Situk RIver,1977,6/18/1977,18-Jun,Counted live,Sockeye,Adult,1900
Situk Nine Mile,Situk RIver,1977,6/19/1977,19-Jun,Counted live,Sockeye,Adult,4500
Situk Nine Mile,Situk RIver,1977,6/20/1977,20-Jun,Counted live,Sockeye,Adult,2300
Situk Nine Mile,Situk RIver,1977,6/21/1977,21-Jun,Counted live,Sockeye,Adult,3900
Situk Nine Mile,Situk RIver,1977,6/22/1977,22-Jun,Counted live,Sockeye,Adult,5700
Situk Nine Mile,Situk RIver,1977,6/23/1977,23-Jun,Counted live,Sockeye,Adult,4400
Situk Nine Mile,Situk RIver,1977,6/24/1977,24-Jun,Counted live,Sockeye,Adult,4400
Situk Nine Mile,Situk RIver,1977,6/25/1977,25-Jun,Counted live,Sockeye,Adult,3626
Situk Nine Mile,Situk RIver,1977,6/26/1977,26-Jun,Counted live,Sockeye,Adult,5106
Situk Nine Mile,Situk RIver,1977,6/27/1977,27-Jun,Counted live,Sockeye,Adult,4401
Situk Nine Mile,Situk RIver,1977,6/28/1977,28-Jun,Counted live,Sockeye,Adult,6122
Situk Nine Mile,Situk RIver,1977,6/29/1977,29-Jun,Counted live,Sockeye,Adult,5101
Situk Nine Mile,Situk RIver,1977,6/30/1977,30-Jun,Counted live,Sockeye,Adult,6905
Situk Nine Mile,Situk RIver,1977,7/1/1977,1-Jul,Counted live,Sockeye,Adult,3501
Situk Nine Mile,Situk RIver,1977,7/2/1977,2-Jul,Counted live,Sockeye,Adult,5109
Situk Nine Mile,Situk RIver,1977,7/3/1977,3-Jul,Counted live,Sockeye,Adult,5503
Situk Nine Mile,Situk RIver,1977,7/4/1977,4-Jul,Counted live,Sockeye,Adult,14032
Situk Nine Mile,Situk RIver,1977,7/5/1977,5-Jul,Counted live,Sockeye,Adult,4500
Situk Nine Mile,Situk RIver,1977,7/6/1977,6-Jul,Counted live,Sockeye,Adult,6220
Situk Nine Mile,Situk RIver,1977,7/7/1977,7-Jul,Counted live,Sockeye,Adult,3200
Situk Nine Mile,Situk RIver,1977,7/8/1977,8-Jul,Counted live,Sockeye,Adult,5014
Situk Nine Mile,Situk RIver,1977,7/9/1977,9-Jul,Counted live,Sockeye,Adult,7508
Situk Nine Mile,Situk RIver,1977,7/10/1977,10-Jul,Counted live,Sockeye,Adult,4315
Situk Nine Mile,Situk RIver,1977,7/11/1977,11-Jul,Counted live,Sockeye,Adult,10014
Situk Nine Mile,Situk RIver,1977,7/12/1977,12-Jul,Counted live,Sockeye,Adult,4707
Situk Nine Mile,Situk RIver,1977,7/13/1977,13-Jul,Counted live,Sockeye,Adult,4603
Situk Nine Mile,Situk RIver,1977,7/14/1977,14-Jul,Counted live,Sockeye,Adult,2506
Situk Nine Mile,Situk RIver,1977,7/15/1977,15-Jul,Counted live,Sockeye,Adult,4322
Situk Nine Mile,Situk RIver,1977,7/16/1977,16-Jul,Counted live,Sockeye,Adult,3150
Situk Nine Mile,Situk RIver,1977,7/17/1977,17-Jul,Counted live,Sockeye,Adult,3003
Situk Nine Mile,Situk RIver,1977,7/18/1977,18-Jul,Counted live,Sockeye,Adult,4007
Situk Nine Mile,Situk RIver,1977,7/19/1977,19-Jul,Counted live,Sockeye,Adult,3108
Situk Nine Mile,Situk RIver,1977,7/20/1977,20-Jul,Counted live,Sockeye,Adult,2406
Situk Nine Mile,Situk RIver,1977,7/21/1977,21-Jul,Counted live,Sockeye,Adult,4701
Situk Nine Mile,Situk RIver,1977,7/22/1977,22-Jul,Counted live,Sockeye,Adult,2000
Situk Nine Mile,Situk RIver,1977,7/23/1977,23-Jul,Counted live,Sockeye,Adult,4200
Situk Nine Mile,Situk RIver,1977,7/24/1977,24-Jul,Counted live,Sockeye,Adult,2801
Situk Nine Mile,Situk RIver,1977,7/25/1977,25-Jul,Counted live,Sockeye,Adult,1621
Situk Nine Mile,Situk RIver,1977,7/26/1977,26-Jul,Counted live,Sockeye,Adult,4017
Situk Nine Mile,Situk RIver,1977,7/27/1977,27-Jul,Counted live,Sockeye,Adult,2914
Situk Nine Mile,Situk RIver,1977,7/28/1977,28-Jul,Counted live,Sockeye,Adult,3906
Situk Nine Mile,Situk RIver,1977,7/29/1977,29-Jul,Counted live,Sockeye,Adult,4501
Situk Nine Mile,Situk RIver,1977,7/30/1977,30-Jul,Counted live,Sockeye,Adult,1301
Situk Nine Mile,Situk RIver,1977,7/31/1977,31-Jul,Counted live,Sockeye,Adult,1876
Situk Nine Mile,Situk RIver,1977,8/1/1977,1-Aug,Counted live,Sockeye,Adult,725
Situk Nine Mile,Situk RIver,1977,8/2/1977,2-Aug,Counted live,Sockeye,Adult,305
Situk Nine Mile,Situk RIver,1977,8/3/1977,3-Aug,Counted live,Sockeye,Adult,862
Situk Nine Mile,Situk RIver,1977,8/4/1977,4-Aug,Counted live,Sockeye,Adult,1009
Situk Nine Mile,Situk RIver,1977,8/5/1977,5-Aug,Counted live,Sockeye,Adult,2416
Situk Nine Mile,Situk RIver,1977,8/6/1977,6-Aug,Counted live,Sockeye,Adult,1907
Situk Nine Mile,Situk RIver,1977,8/7/1977,7-Aug,Counted live,Sockeye,Adult,276
Situk Nine Mile,Situk RIver,1977,8/8/1977,8-Aug,Counted live,Sockeye,Adult,1079
Situk Nine Mile,Situk RIver,1977,8/9/1977,9-Aug,Counted live,Sockeye,Adult,511
Situk Nine Mile,Situk RIver,1977,8/10/1977,10-Aug,Counted live,Sockeye,Adult,802
Situk Nine Mile,Situk RIver,1977,8/11/1977,11-Aug,Counted live,Sockeye,Adult,1402
Situk Nine Mile,Situk RIver,1977,8/12/1977,12-Aug,Counted live,Sockeye,Adult,581
Situk Nine Mile,Situk RIver,1977,8/13/1977,13-Aug,Counted live,Sockeye,Adult,198
Situk Nine Mile,Situk RIver,1977,8/14/1977,14-Aug,Counted live,Sockeye,Adult,550
Situk Nine Mile,Situk RIver,1977,8/15/1977,15-Aug,Counted live,Sockeye,Adult,83
Situk Nine Mile,Situk RIver,1977,8/16/1977,16-Aug,Counted live,Sockeye,Adult,27
Situk Nine Mile,Situk RIver,1977,8/17/1977,17-Aug,Counted live,Sockeye,Adult,865
Situk Nine Mile,Situk RIver,1978,6/6/1978,6-Jun,Counted live,Sockeye,Adult,6
Situk Nine Mile,Situk RIver,1978,6/7/1978,7-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1978,6/8/1978,8-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1978,6/9/1978,9-Jun,Counted live,Sockeye,Adult,4
Situk Nine Mile,Situk RIver,1978,6/10/1978,10-Jun,Counted live,Sockeye,Adult,83
Situk Nine Mile,Situk RIver,1978,6/11/1978,11-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1978,6/12/1978,12-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1978,6/13/1978,13-Jun,Counted live,Sockeye,Adult,193
Situk Nine Mile,Situk RIver,1978,6/14/1978,14-Jun,Counted live,Sockeye,Adult,790
Situk Nine Mile,Situk RIver,1978,6/15/1978,15-Jun,Counted live,Sockeye,Adult,567
Situk Nine Mile,Situk RIver,1978,6/16/1978,16-Jun,Counted live,Sockeye,Adult,710
Situk Nine Mile,Situk RIver,1978,6/17/1978,17-Jun,Counted live,Sockeye,Adult,4640
Situk Nine Mile,Situk RIver,1978,6/18/1978,18-Jun,Counted live,Sockeye,Adult,485
Situk Nine Mile,Situk RIver,1978,6/19/1978,19-Jun,Counted live,Sockeye,Adult,1400
Situk Nine Mile,Situk RIver,1978,6/20/1978,20-Jun,Counted live,Sockeye,Adult,3100
Situk Nine Mile,Situk RIver,1978,6/21/1978,21-Jun,Counted live,Sockeye,Adult,1600
Situk Nine Mile,Situk RIver,1978,6/22/1978,22-Jun,Counted live,Sockeye,Adult,1402
Situk Nine Mile,Situk RIver,1978,6/23/1978,23-Jun,Counted live,Sockeye,Adult,2601
Situk Nine Mile,Situk RIver,1978,6/24/1978,24-Jun,Counted live,Sockeye,Adult,838
Situk Nine Mile,Situk RIver,1978,6/25/1978,25-Jun,Counted live,Sockeye,Adult,2012
Situk Nine Mile,Situk RIver,1978,6/26/1978,26-Jun,Counted live,Sockeye,Adult,5802
Situk Nine Mile,Situk RIver,1978,6/27/1978,27-Jun,Counted live,Sockeye,Adult,2600
Situk Nine Mile,Situk RIver,1978,6/28/1978,28-Jun,Counted live,Sockeye,Adult,1950
Situk Nine Mile,Situk RIver,1978,6/29/1978,29-Jun,Counted live,Sockeye,Adult,2501
Situk Nine Mile,Situk RIver,1978,6/30/1978,30-Jun,Counted live,Sockeye,Adult,1214
Situk Nine Mile,Situk RIver,1978,7/1/1978,1-Jul,Counted live,Sockeye,Adult,1400
Situk Nine Mile,Situk RIver,1978,7/2/1978,2-Jul,Counted live,Sockeye,Adult,8104
Situk Nine Mile,Situk RIver,1978,7/3/1978,3-Jul,Counted live,Sockeye,Adult,6607
Situk Nine Mile,Situk RIver,1978,7/4/1978,4-Jul,Counted live,Sockeye,Adult,3100
Situk Nine Mile,Situk RIver,1978,7/5/1978,5-Jul,Counted live,Sockeye,Adult,4100
Situk Nine Mile,Situk RIver,1978,7/6/1978,6-Jul,Counted live,Sockeye,Adult,2306
Situk Nine Mile,Situk RIver,1978,7/7/1978,7-Jul,Counted live,Sockeye,Adult,3106
Situk Nine Mile,Situk RIver,1978,7/8/1978,8-Jul,Counted live,Sockeye,Adult,5200
Situk Nine Mile,Situk RIver,1978,7/9/1978,9-Jul,Counted live,Sockeye,Adult,5509
Situk Nine Mile,Situk RIver,1978,7/10/1978,10-Jul,Counted live,Sockeye,Adult,5608
Situk Nine Mile,Situk RIver,1978,7/11/1978,11-Jul,Counted live,Sockeye,Adult,5018
Situk Nine Mile,Situk RIver,1978,7/12/1978,12-Jul,Counted live,Sockeye,Adult,2406
Situk Nine Mile,Situk RIver,1978,7/13/1978,13-Jul,Counted live,Sockeye,Adult,2903
Situk Nine Mile,Situk RIver,1978,7/14/1978,14-Jul,Counted live,Sockeye,Adult,1500
Situk Nine Mile,Situk RIver,1978,7/15/1978,15-Jul,Counted live,Sockeye,Adult,1306
Situk Nine Mile,Situk RIver,1978,7/16/1978,16-Jul,Counted live,Sockeye,Adult,4107
Situk Nine Mile,Situk RIver,1978,7/17/1978,17-Jul,Counted live,Sockeye,Adult,2500
Situk Nine Mile,Situk RIver,1978,7/18/1978,18-Jul,Counted live,Sockeye,Adult,3603
Situk Nine Mile,Situk RIver,1978,7/19/1978,19-Jul,Counted live,Sockeye,Adult,3215
Situk Nine Mile,Situk RIver,1978,7/20/1978,20-Jul,Counted live,Sockeye,Adult,3202
Situk Nine Mile,Situk RIver,1978,7/21/1978,21-Jul,Counted live,Sockeye,Adult,2304
Situk Nine Mile,Situk RIver,1978,7/22/1978,22-Jul,Counted live,Sockeye,Adult,2404
Situk Nine Mile,Situk RIver,1978,7/23/1978,23-Jul,Counted live,Sockeye,Adult,2715
Situk Nine Mile,Situk RIver,1978,7/24/1978,24-Jul,Counted live,Sockeye,Adult,1007
Situk Nine Mile,Situk RIver,1978,7/25/1978,25-Jul,Counted live,Sockeye,Adult,2303
Situk Nine Mile,Situk RIver,1978,7/26/1978,26-Jul,Counted live,Sockeye,Adult,1605
Situk Nine Mile,Situk RIver,1978,7/27/1978,27-Jul,Counted live,Sockeye,Adult,1204
Situk Nine Mile,Situk RIver,1978,7/28/1978,28-Jul,Counted live,Sockeye,Adult,1621
Situk Nine Mile,Situk RIver,1978,7/29/1978,29-Jul,Counted live,Sockeye,Adult,1207
Situk Nine Mile,Situk RIver,1978,7/30/1978,30-Jul,Counted live,Sockeye,Adult,1505
Situk Nine Mile,Situk RIver,1978,7/31/1978,31-Jul,Counted live,Sockeye,Adult,1303
Situk Nine Mile,Situk RIver,1978,8/1/1978,1-Aug,Counted live,Sockeye,Adult,2342
Situk Nine Mile,Situk RIver,1978,8/2/1978,2-Aug,Counted live,Sockeye,Adult,2780
Situk Nine Mile,Situk RIver,1978,8/3/1978,3-Aug,Counted live,Sockeye,Adult,1302
Situk Nine Mile,Situk RIver,1978,8/4/1978,4-Aug,Counted live,Sockeye,Adult,3008
Situk Nine Mile,Situk RIver,1978,8/5/1978,5-Aug,Counted live,Sockeye,Adult,1208
Situk Nine Mile,Situk RIver,1978,8/6/1978,6-Aug,Counted live,Sockeye,Adult,111
Situk Nine Mile,Situk RIver,1978,8/7/1978,7-Aug,Counted live,Sockeye,Adult,363
Situk Nine Mile,Situk RIver,1978,8/8/1978,8-Aug,Counted live,Sockeye,Adult,3309
Situk Nine Mile,Situk RIver,1978,8/9/1978,9-Aug,Counted live,Sockeye,Adult,277
Situk Nine Mile,Situk RIver,1978,8/10/1978,10-Aug,Counted live,Sockeye,Adult,557
Situk Nine Mile,Situk RIver,1978,8/11/1978,11-Aug,Counted live,Sockeye,Adult,305
Situk Nine Mile,Situk RIver,1978,8/12/1978,12-Aug,Counted live,Sockeye,Adult,298
Situk Nine Mile,Situk RIver,1978,8/13/1978,13-Aug,Counted live,Sockeye,Adult,547
Situk Nine Mile,Situk RIver,1978,8/14/1978,14-Aug,Counted live,Sockeye,Adult,514
Situk Nine Mile,Situk RIver,1978,8/15/1978,15-Aug,Counted live,Sockeye,Adult,270
Situk Nine Mile,Situk RIver,1978,8/16/1978,16-Aug,Counted live,Sockeye,Adult,423
Situk Nine Mile,Situk RIver,1978,8/17/1978,17-Aug,Counted live,Sockeye,Adult,794
Situk Nine Mile,Situk RIver,1979,6/17/1979,17-Jun,Counted live,Sockeye,Adult,427
Situk Nine Mile,Situk RIver,1979,6/18/1979,18-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1979,6/19/1979,19-Jun,Counted live,Sockeye,Adult,1000
Situk Nine Mile,Situk RIver,1979,6/20/1979,20-Jun,Counted live,Sockeye,Adult,289
Situk Nine Mile,Situk RIver,1979,6/21/1979,21-Jun,Counted live,Sockeye,Adult,752
Situk Nine Mile,Situk RIver,1979,6/22/1979,22-Jun,Counted live,Sockeye,Adult,904
Situk Nine Mile,Situk RIver,1979,6/23/1979,23-Jun,Counted live,Sockeye,Adult,670
Situk Nine Mile,Situk RIver,1979,6/24/1979,24-Jun,Counted live,Sockeye,Adult,281
Situk Nine Mile,Situk RIver,1979,6/25/1979,25-Jun,Counted live,Sockeye,Adult,390
Situk Nine Mile,Situk RIver,1979,6/26/1979,26-Jun,Counted live,Sockeye,Adult,3401
Situk Nine Mile,Situk RIver,1979,6/27/1979,27-Jun,Counted live,Sockeye,Adult,3206
Situk Nine Mile,Situk RIver,1979,6/28/1979,28-Jun,Counted live,Sockeye,Adult,3009
Situk Nine Mile,Situk RIver,1979,6/29/1979,29-Jun,Counted live,Sockeye,Adult,620
Situk Nine Mile,Situk RIver,1979,6/30/1979,30-Jun,Counted live,Sockeye,Adult,346
Situk Nine Mile,Situk RIver,1979,7/1/1979,1-Jul,Counted live,Sockeye,Adult,336
Situk Nine Mile,Situk RIver,1979,7/2/1979,2-Jul,Counted live,Sockeye,Adult,2610
Situk Nine Mile,Situk RIver,1979,7/3/1979,3-Jul,Counted live,Sockeye,Adult,6509
Situk Nine Mile,Situk RIver,1979,7/4/1979,4-Jul,Counted live,Sockeye,Adult,4902
Situk Nine Mile,Situk RIver,1979,7/5/1979,5-Jul,Counted live,Sockeye,Adult,2269
Situk Nine Mile,Situk RIver,1979,7/6/1979,6-Jul,Counted live,Sockeye,Adult,4600
Situk Nine Mile,Situk RIver,1979,7/7/1979,7-Jul,Counted live,Sockeye,Adult,2106
Situk Nine Mile,Situk RIver,1979,7/8/1979,8-Jul,Counted live,Sockeye,Adult,2006
Situk Nine Mile,Situk RIver,1979,7/9/1979,9-Jul,Counted live,Sockeye,Adult,3001
Situk Nine Mile,Situk RIver,1979,7/10/1979,10-Jul,Counted live,Sockeye,Adult,2100
Situk Nine Mile,Situk RIver,1979,7/11/1979,11-Jul,Counted live,Sockeye,Adult,1489
Situk Nine Mile,Situk RIver,1979,7/12/1979,12-Jul,Counted live,Sockeye,Adult,1693
Situk Nine Mile,Situk RIver,1979,7/13/1979,13-Jul,Counted live,Sockeye,Adult,1214
Situk Nine Mile,Situk RIver,1979,7/14/1979,14-Jul,Counted live,Sockeye,Adult,1615
Situk Nine Mile,Situk RIver,1979,7/15/1979,15-Jul,Counted live,Sockeye,Adult,3692
Situk Nine Mile,Situk RIver,1979,7/16/1979,16-Jul,Counted live,Sockeye,Adult,2002
Situk Nine Mile,Situk RIver,1979,7/17/1979,17-Jul,Counted live,Sockeye,Adult,4289
Situk Nine Mile,Situk RIver,1979,7/18/1979,18-Jul,Counted live,Sockeye,Adult,2205
Situk Nine Mile,Situk RIver,1979,7/19/1979,19-Jul,Counted live,Sockeye,Adult,3694
Situk Nine Mile,Situk RIver,1979,7/20/1979,20-Jul,Counted live,Sockeye,Adult,1823
Situk Nine Mile,Situk RIver,1979,7/21/1979,21-Jul,Counted live,Sockeye,Adult,1486
Situk Nine Mile,Situk RIver,1979,7/22/1979,22-Jul,Counted live,Sockeye,Adult,1704
Situk Nine Mile,Situk RIver,1979,7/23/1979,23-Jul,Counted live,Sockeye,Adult,661
Situk Nine Mile,Situk RIver,1979,7/24/1979,24-Jul,Counted live,Sockeye,Adult,2005
Situk Nine Mile,Situk RIver,1979,7/25/1979,25-Jul,Counted live,Sockeye,Adult,3812
Situk Nine Mile,Situk RIver,1979,7/26/1979,26-Jul,Counted live,Sockeye,Adult,4300
Situk Nine Mile,Situk RIver,1979,7/27/1979,27-Jul,Counted live,Sockeye,Adult,1179
Situk Nine Mile,Situk RIver,1979,7/28/1979,28-Jul,Counted live,Sockeye,Adult,4358
Situk Nine Mile,Situk RIver,1979,7/29/1979,29-Jul,Counted live,Sockeye,Adult,3711
Situk Nine Mile,Situk RIver,1979,7/30/1979,30-Jul,Counted live,Sockeye,Adult,3326
Situk Nine Mile,Situk RIver,1979,7/31/1979,31-Jul,Counted live,Sockeye,Adult,2087
Situk Nine Mile,Situk RIver,1979,8/1/1979,1-Aug,Counted live,Sockeye,Adult,2603
Situk Nine Mile,Situk RIver,1979,8/2/1979,2-Aug,Counted live,Sockeye,Adult,1183
Situk Nine Mile,Situk RIver,1979,8/3/1979,3-Aug,Counted live,Sockeye,Adult,2046
Situk Nine Mile,Situk RIver,1979,8/4/1979,4-Aug,Counted live,Sockeye,Adult,3786
Situk Nine Mile,Situk RIver,1979,8/5/1979,5-Aug,Counted live,Sockeye,Adult,3289
Situk Nine Mile,Situk RIver,1979,8/6/1979,6-Aug,Counted live,Sockeye,Adult,2021
Situk Nine Mile,Situk RIver,1979,8/7/1979,7-Aug,Counted live,Sockeye,Adult,2801
Situk Nine Mile,Situk RIver,1979,8/8/1979,8-Aug,Counted live,Sockeye,Adult,1510
Situk Nine Mile,Situk RIver,1979,8/9/1979,9-Aug,Counted live,Sockeye,Adult,1815
Situk Nine Mile,Situk RIver,1979,8/10/1979,10-Aug,Counted live,Sockeye,Adult,674
Situk Nine Mile,Situk RIver,1979,8/11/1979,11-Aug,Counted live,Sockeye,Adult,1358
Situk Nine Mile,Situk RIver,1979,8/12/1979,12-Aug,Counted live,Sockeye,Adult,115
Situk Nine Mile,Situk RIver,1979,8/13/1979,13-Aug,Counted live,Sockeye,Adult,3500
Situk Nine Mile,Situk RIver,1979,8/14/1979,14-Aug,Counted live,Sockeye,Adult,769
Situk Nine Mile,Situk RIver,1979,8/15/1979,15-Aug,Counted live,Sockeye,Adult,1724
Situk Nine Mile,Situk RIver,1979,8/16/1979,16-Aug,Counted live,Sockeye,Adult,1606
Situk Nine Mile,Situk RIver,1980,6/14/1980,14-Jun,Counted live,Sockeye,Adult,11
Situk Nine Mile,Situk RIver,1980,6/15/1980,15-Jun,Counted live,Sockeye,Adult,25
Situk Nine Mile,Situk RIver,1980,6/16/1980,16-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1980,6/17/1980,17-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1980,6/18/1980,18-Jun,Counted live,Sockeye,Adult,2
Situk Nine Mile,Situk RIver,1980,6/19/1980,19-Jun,Counted live,Sockeye,Adult,12
Situk Nine Mile,Situk RIver,1980,6/20/1980,20-Jun,Counted live,Sockeye,Adult,24
Situk Nine Mile,Situk RIver,1980,6/21/1980,21-Jun,Counted live,Sockeye,Adult,4
Situk Nine Mile,Situk RIver,1980,6/22/1980,22-Jun,Counted live,Sockeye,Adult,0
Situk Nine Mile,Situk RIver,1980,6/23/1980,23-Jun,Counted live,Sockeye,Adult,1315
Situk Nine Mile,Situk RIver,1980,6/24/1980,24-Jun,Counted live,Sockeye,Adult,2736
Situk Nine Mile,Situk RIver,1980,6/25/1980,25-Jun,Counted live,Sockeye,Adult,728
Situk Nine Mile,Situk RIver,1980,6/26/1980,26-Jun,Counted live,Sockeye,Adult,607
Situk Nine Mile,Situk RIver,1980,6/27/1980,27-Jun,Counted live,Sockeye,Adult,1702
Situk Nine Mile,Situk RIver,1980,6/28/1980,28-Jun,Counted live,Sockeye,Adult,519
Situk Nine Mile,Situk RIver,1980,6/29/1980,29-Jun,Counted live,Sockeye,Adult,1007
Situk Nine Mile,Situk RIver,1980,6/30/1980,30-Jun,Counted live,Sockeye,Adult,287
Situk Nine Mile,Situk RIver,1980,7/1/1980,1-Jul,Counted live,Sockeye,Adult,4033
Situk Nine Mile,Situk RIver,1980,7/2/1980,2-Jul,Counted live,Sockeye,Adult,817
Situk Nine Mile,Situk RIver,1980,7/3/1980,3-Jul,Counted live,Sockeye,Adult,1700
Situk Nine Mile,Situk RIver,1980,7/4/1980,4-Jul,Counted live,Sockeye,Adult,606
Situk Nine Mile,Situk RIver,1980,7/5/1980,5-Jul,Counted live,Sockeye,Adult,1925
Situk Nine Mile,Situk RIver,1980,7/6/1980,6-Jul,Counted live,Sockeye,Adult,2609
